id,latitude,longitude,X,Y
09046,43.0834902757,1.10102979799,545255.9611273096,6222327.63663243
09047,42.8934707761,1.95274389658,614374.8359541859,6199905.779598237
09048,43.0072443769,1.93332486097,612958.0994525786,6212577.1383459
09049,42.9583402851,1.52803181268,579787.6681713429,6207671.890076798
09050,43.0777992381,1.60901857498,586634.9427507235,6220832.600947716
09051,42.895006557,1.85092848655,606053.3084556737,6200192.316843982
09052,43.072738948,1.84596031443,605935.9679876141,6219958.830455079
09053,42.786687605,1.80050215253,601747.8441089649,6188209.121831486
09054,43.0851470548,1.02888628828,539382.8987564822,6222655.852474956
09055,42.854188599,1.07758523335,542725.184227451,6196884.207768542
09056,43.1525065182,1.57354933771,583894.5484975507,6229188.860581056
09057,42.9046164394,1.3087912454,561757.4034189751,6202057.86694676
09058,42.8628959409,1.61987890527,587102.32950294,6196924.568389813
09059,42.840844647,0.982612922888,534919.1397614013,6195594.585906888
09060,43.1726271399,1.58703667646,585032.2540205078,6231405.711642203
09061,43.1130459282,1.36643495416,566948.0428936686,6225129.233245542
09062,42.8335034576,1.03424218178,539122.7064739069,6194671.883307638
09063,42.9329534185,1.44571486476,573010.3104864924,6204978.310264153
09064,42.7934480459,1.644027623,588944.94503736,6189168.256324907
09065,42.9078454205,1.39109839522,568491.7059889203,6202276.266390609
09066,42.9322144767,1.51243170827,578459.0665685269,6204791.162208335
09067,43.2070860138,1.51654093771,579368.895285488,6235341.179973697
09068,42.9518821093,1.47226587915,575220.0545542622,6207040.405065378
09069,42.9574233332,0.959841625997,533391.1069171198,6208601.897324433
09070,42.7860666312,1.68644152228,592404.6911104913,6188288.7425899375
09071,43.0136914773,1.50207192139,577784.5824734296,6213865.336022999
09072,43.0326048013,1.74084762651,597297.9321342069,6215627.920437696
09073,43.0693773441,1.27737161361,559589.1472869084,6220429.3299700795
09074,43.021523452,1.96173407084,615297.0635742287,6214133.801165605
09075,43.1197500573,1.32148049798,563302.9426110775,6225951.227464059
09076,43.2487009717,1.52354253407,580024.6806675732,6239956.076117287
09077,42.7919607747,1.57570997337,583347.2922794967,6189101.384151223
09078,42.7083661653,2.12368180993,628121.8809689432,6179151.007443659
09079,43.1575348436,1.37254711167,567547.7375531697,6230064.150400644
09080,42.9751735118,1.762010526,598923.8147176774,6209215.533107583
09081,43.1307609911,1.69416376028,593671.001070084,6226601.698115831
09082,42.9928317992,1.33850962777,564392.6652891156,6211813.402572757
09083,43.1273605512,1.40393071226,570033.7746159274,6226657.9625323145
09084,43.1657585272,1.31957552098,563256.6755273003,6231068.527986878
09085,42.9165658331,1.05571963783,541107.4761258692,6203862.450897086
09086,43.024099366,1.07931622344,543326.2962147999,6215768.895524509
09087,42.7721552831,1.82193324504,603479.0448000217,6186566.677276787
09088,42.8074176311,1.72818525568,595861.9181230001,6190606.947729875
09089,43.0932624655,1.93968174187,613605.2211506328,6222133.402015869
09090,43.0532282657,1.51928694563,579271.4149199864,6218234.11949809
09091,42.9980540032,1.03529654774,539664.2135878714,6212962.126349368
09092,42.8420776047,1.6911129703,592890.5480637582,6194510.533088329
09093,42.916897965,1.6969424831,593504.8455160345,6202821.816583572
09094,43.1195647903,1.06738869925,542613.3005912793,6226403.798326264
09095,42.9288304478,1.04814357665,540522.171666642,6205241.127790712
09096,42.7815593895,1.67722786249,591641.6616583974,6187800.145727592
09097,43.0372197049,1.29061556438,560591.0911095156,6216831.19880785
09098,43.0578787696,1.20695998398,553821.8578658354,6219278.943785358
09099,42.9801592841,1.56921939947,583194.951393719,6210035.827526765
09100,42.7531759671,1.18280630585,551073.3653732281,6185449.582314914
09101,43.0646378158,1.68939869661,593161.0194045476,6219257.380158218
09102,43.0675702569,1.82251157352,604016.2674349358,6219412.428724333
09103,43.0283504432,1.58947099246,584943.7738609302,6215363.678726391
09104,43.0288762332,1.64821776091,589736.2442067796,6215338.314815925
09105,43.1445751789,1.30386151934,561927.5711431983,6228741.299386343
09106,42.9440531861,1.87119790216,607788.3616045883,6205621.831917169
09107,43.0256431764,1.79296928754,601537.0364605029,6214787.564544997
09108,43.0204997035,1.34729463737,565173.9600608025,6214874.113187315
09109,43.1953151642,1.46374682599,575050.8872999989,6234114.91139333
09110,42.9635581924,1.19263328033,552414.0431339707,6208820.7221426945
09111,42.9396656596,1.06331255023,541790.8622233747,6206415.105902274
09113,42.8341376861,1.30310687762,561124.4083895623,6194232.0709219985
09114,42.9350909858,1.20010016005,552951.5192650357,6205642.152547975
09115,42.9809223416,1.8433667162,605575.0473450242,6209753.981793629
09116,43.1280159573,1.54879602096,581829.947373569,6226503.200382893
09117,43.1866045103,1.4996220667,577949.9973944618,6233090.57983945
09118,42.9593666989,1.35387826212,565569.269877047,6208066.811663133
09119,42.9553633761,1.15625348151,549422.6010162584,6207978.420996097
09120,43.1194009842,1.11405257208,546412.3151722458,6226293.704427689
09121,42.9382958572,1.60726284155,586218.2871650133,6205325.981661653
09122,42.9658502274,1.61037495894,586526.4282460202,6208384.980505565
09123,43.1641429511,1.24167256274,556914.4040587286,6231026.993369873
09124,43.1796907844,1.41506357343,571056.9597310197,6232456.4834892
09125,42.8725013217,1.89849774718,609907.3455435059,6197634.47822123
09126,42.8918256148,1.73000481921,596161.8592151725,6199990.074454559
09127,43.0659024827,1.42088834338,571277.790735251,6219798.480861517
09128,43.0372259317,1.13491653966,547895.33082148,6217119.295843552
09129,42.9459014431,0.901835208774,528621.0910743322,6207445.2856359575
09130,42.9307441238,1.55979316845,582325.2900038823,6204555.948646238
09131,42.7646194319,1.74523092663,597181.8925194587,6185825.493370546
09132,43.173172647,1.73046105986,596702.0931498008,6231268.125446263
09133,42.828781368,1.56589342437,582617.7478777696,6193210.106030365
09134,42.7184954311,1.58490734862,583954.0808092939,6180918.601448415
09135,42.7438691043,1.50611189303,577546.527433831,6183859.152458783
09136,42.828206908,1.51547643918,578490.3724861203,6193222.497282001
09137,43.0023566445,1.6795837904,592245.1973781125,6212346.709226285
09138,42.9730292924,1.67888356727,592133.5027376253,6209087.120203593
09139,42.595464483,1.7777228207,599552.9065925818,6166971.843895702
09140,42.7427436536,1.84606817097,605408.516568751,6183266.77839894
09142,42.9512575133,1.7851302515,600770.3707280633,6206527.177477322
09141,42.9224446922,0.954341364793,532841.2760084054,6204725.275614342
09143,42.7879303453,1.54250853578,580620.0485786609,6188702.845823727
09145,43.0794860719,1.73901376752,597231.6054587509,6220842.215118897
09146,43.2144559342,1.48880175894,577129.168520599,6236203.135798505
09147,43.2621796954,1.521626119,579897.0253892099,6241457.137492761
09148,43.0470411913,1.01294653058,537977.7068583452,6218452.919814388
09149,42.9330702659,1.17065014177,550540.7291118623,6205472.80421113
09150,43.0463308145,1.93595085091,613230.932430213,6216919.8515209975
09151,43.1200797845,1.42372651979,571629.3527229138,6225816.265045239
09152,42.8044576552,1.55503910056,581679.9177892855,6190521.713190688
09153,43.1445048252,1.77562717427,600327.3825657505,6228023.266255991
09154,42.9931704458,1.40017931392,569426.0756623276,6211747.105776843
09155,42.7686691724,1.64646916937,589097.6544926639,6186409.479486676
09156,42.7968380129,1.62850019482,587679.9132187191,6189567.168668385
09157,42.9675623246,1.87181602964,607876.2012292696,6208234.971557924
09158,43.0766218333,1.16412918224,550379.1328663133,6221442.576412713
09159,42.7411070071,1.71830324497,594933.1363924617,6183246.304061532
09160,42.9336867312,1.84586953504,605702.5897267654,6204499.13704964
09161,42.9847156991,1.91842200411,611707.7738996109,6210088.898660972
09162,42.7098891708,1.52802126242,579271.7746500177,6180046.855603425
09163,43.1491432364,1.51328236533,578982.6674725618,6228905.491846461
09164,43.0086403307,1.24160413045,556523.8550405216,6213742.022201966
09165,42.9276359247,1.93926031529,613323.4995943846,6203719.340169707
09166,42.9461349991,1.72568604456,595906.2331249516,6206034.172820428
09167,43.280210332,1.34476803133,565573.0947480996,6243746.204097158
09168,42.9850209725,1.79078001145,601289.2936536457,6210273.983663676
09169,43.0110104704,1.84353239924,605637.5691367048,6213098.99536698
09170,43.267238666,1.51045674353,579000.341804397,6242036.484745235
09171,42.7985041105,1.78455165815,600461.6519756243,6189543.088771606
09289,43.0159566285,1.10827434601,545666.3194245782,6214806.739427768
09172,43.1881252111,1.28310345305,560343.3131627336,6233618.414160362
09173,43.0430976217,1.5546667982,582135.1362076197,6217054.460753535
09174,43.0097766189,1.59427619307,585298.9263559767,6213291.789625848
09175,43.1204279792,1.71727869146,595534.3284830974,6225422.172729598
09176,42.7200086673,1.74308334552,596926.9571290204,6180867.412408466
09177,43.1091748089,1.51121426863,578730.5685837353,6224465.768354263
09178,43.1120592505,1.93343728109,613124.6805201909,6224229.933889846
09179,43.0330014748,1.71547943736,595229.6879750511,6215705.347609316
09180,43.1073463894,1.8140686681,603394.5081680147,6223844.688490645
09181,43.0692744925,1.34937176896,565456.7428799665,6220292.541600381
09182,42.8756880579,1.37725705929,567287.0182393319,6198724.192193258
09183,43.0324532484,0.992112596886,536238.0530593515,6216874.410004307
09184,43.0768014168,1.23243008757,555945.0589238442,6221335.526394633
09185,43.2305454388,1.67905538155,592626.4734596818,6237714.165616484
09186,43.1823470835,1.3078528703,562342.4175779996,6232932.722014901
09187,43.0533409773,1.06840881939,542516.2626566724,6219040.951312624
09188,42.8795171828,1.6442180232,589124.8730021385,6198738.161982763
09189,42.6279300711,1.83436205641,604260.4954133653,6170512.268877247
09190,43.0906597398,1.20465385881,553716.7451530047,6222927.024564212
09192,42.7798466891,1.60572144685,585781.2566782933,6187710.478136735
09193,42.7102290438,2.0122069051100002,618981.4329935539,6179466.110238817
09194,43.1093995072,1.86916991814,607885.9885716002,6224007.087539534
09195,43.0953255323,1.47652178879,575875.3237106738,6222980.160623677
09196,42.9638469564,1.41313214864,570417.593140515,6208465.83413965
09197,42.7801887504,1.90255667259,610096.6312784469,6187364.84766706
09198,43.0695601112,1.18585733449,552131.5957833317,6220616.697881521
09199,43.186244822,1.65640135229,590701.4091669086,6232820.927695259
09200,42.9784689513,1.96705977285,615668.8926213034,6209341.196952722
09201,42.9834376015,1.09301526592,544334.3543572121,6211221.882066704
09202,43.0757579679,1.49683578194,577488.7823977104,6220773.236892032
09203,43.0059500308,1.46985998541,575140.068420065,6213055.110624759
09204,43.0350392135,1.21647131708,554539.785668337,6216722.555750186
09205,43.1005107546,1.28811198649,560539.493250428,6223871.013590239
09206,42.8659061967,1.77079235235,599451.6136573858,6197055.309536885
09207,42.9377639768,1.6437014431899999,589193.8798412903,6205215.026613256
09208,42.9945304885,1.07283965181,542717.8610136751,6212494.950924104
09209,43.0152342505,1.17565361444,551160.5070656863,6214597.090103001
09210,42.9040427071,1.60501449774,585967.337636716,6201520.880467221
09211,42.8427100582,1.82683539568,603997.2291043701,6194406.301069162
09212,43.0208884939,1.31655733885,562667.7402015588,6214970.303957039
09213,43.072355696,1.94815938033,614264.9752584058,6219799.868047624
09214,42.9438845213,1.09852869482,544678.4243831176,6206814.179612711
09215,42.9192383655,1.74790658512,597673.7658374424,6203014.645990846
09216,42.9917806971,1.43531153938,572290.0509292532,6211535.148642322
09217,42.8161799796,1.59941091068,585336.0218863932,6191759.688922556
09218,42.6754737936,1.87610097386,607763.7451699075,6175750.191784324
09219,42.9263246353,0.938509265904,531559.1290392741,6205190.220884356
09220,42.6581771284,1.93694023792,612730.498036305,6173757.389664185
09221,42.822281281,1.64644484913,589197.8616672631,6192370.961078461
09222,42.7941338895,1.51226852239,578156.4429346027,6189438.829103395
09223,42.8601715616,1.23475872502,555596.3515223681,6197249.1249197535
09224,43.1002752651,1.44680858932,573465.5880823068,6223577.542115671
09225,43.1234860673,1.61523399037,587230.5234177375,6225902.492769969
09226,42.7627973715,1.68798310232,592487.9549220933,6185699.123464631
09227,42.9291256621,1.80848741794,602640.8856443526,6204037.374987499
09228,42.7186237095,1.77447704915,599498.7876790479,6180672.927964174
09229,42.9558799437,1.92773507045,612424.4389656234,6206872.438245866
09230,42.6879125968,2.05616287931,622556.8487658455,6176940.1046623355
09231,42.8356989476,1.38584993584,567898.7724318433,6194263.682546082
09232,42.7908714582,1.86049568072,606668.342743353,6188601.589346812
09233,42.9912311784,1.82115951779,603779.3470191774,6210926.938628316
09234,42.9611572235,1.65602192048,590244.6061030477,6207798.695141744
09235,43.0312285165,1.02890152351,539234.5051643343,6216662.677252074
09236,42.9217087412,1.60137253645,585704.451713621,6203490.30970696
09237,42.7207669696,2.09926724082,626135.1466314766,6180552.676746614
09238,43.0917243273,1.71845001991,595577.9213005712,6222229.714510852
09239,42.6833720456,2.11436748471,627326.7468397587,6176379.79498515
09240,42.8425853909,1.58955333024,584581.533082052,6194710.099424447
09241,42.8457065317,1.49314286744,576699.7047822364,6195202.8676565075
09242,42.9416681862,1.81553522822,603237.6428803487,6205423.260611341
09243,42.9885315709,1.88732041565,609175.0089610071,6210548.432158842
09244,43.0760375517,1.76327077527,599202.3451898512,6220427.573205264
09245,43.0579984327,1.59934492972,585807.5727612572,6218645.320307303
09246,42.9878381325,1.28379661881,559915.7297192494,6211353.782394538
09247,42.951363295,1.26184128734,558034.652731359,6207338.147706885
09249,42.9332936149,1.76440291493,599046.2587309222,6204556.1497377185
09250,42.9610533574,1.74338927244,597378.6164047979,6207669.655984785
09251,43.0761211234,1.92438263558,612332.76548341,6220244.5959382355
09252,42.740259004,2.07130727473,623867.881874985,6182746.971576517
09253,43.0975088252,1.39998085844,569644.9386442717,6223346.195829129
09254,43.1112959391,1.71491289388,595325.1502616309,6224410.129692105
09255,43.1595834502,1.5479581856,581826.2659408665,6230013.489067567
09256,43.082423951,1.58105497045,584365.389988343,6221387.264295593
09258,43.0441550256,1.66977441855,591523.0527813951,6217007.0380441565
09259,43.1236879845,1.75631301429,598718.7510069745,6225733.720996191
09261,42.9752923045,1.15326595533,549230.4784830395,6210199.520384027
09262,42.9189081448,1.87680686803,608206.7546292817,6202819.486888873
09264,43.0129896461,1.63277165832,588445.8595893258,6213593.842427751
09263,42.9521955213,0.928566795359,530822.3912442542,6208087.2785550915
09265,43.0862015725,1.62439338858,587904.1373876857,6221744.714964753
09266,43.0367157947,1.85651898742,606738.5290386484,6215941.431034489
09267,42.9005720195,0.868448000614,525758.6161906084,6202479.555129159
09268,42.9998808556,1.12929754476,547338.8003522397,6212978.89410513
09270,43.1661314489,1.48369592125,576610.919824043,6230839.642044128
09269,42.9919399277,1.53796781616,580668.1979586529,6211392.265595057
09271,43.1325345547,1.50200100913,578029.4575494935,6227076.645940436
09272,42.8959154584,1.67206872652,591432.9371101038,6200522.735745878
09273,42.9664677033,1.55739954781,582202.3052837574,6208531.209058397
09274,43.0310774856,1.90668418489,610821.0181910268,6215256.6246927185
09275,43.2790165591,1.50232499606,578364.6889475264,6243358.057313256
09276,43.0879036515,1.54799869593,581683.025662124,6222045.3882487565
09277,43.2421519244,1.39839166457,569841.6317853675,6239426.383898195
09257,43.1197309589,1.17100553891,551050.4550788689,6226221.276159258
09260,43.1257603127,1.9172086969,611823.7748545716,6225771.07670757
09342,43.2055435306,1.3790061442,568182.9013051027,6235389.584652976
09279,42.9042685919,1.00165723674,536655.6589042515,6202605.726402176
09280,42.883738441,1.50479848751,577733.4051272454,6199413.327167245
09281,42.9679030208,1.81630442967,603344.2057042974,6208339.208454843
09282,43.2265667321,1.57373634569,584058.4800424548,6237420.843195947
09283,42.6824950812,1.77944672349,599844.1922588022,6176648.793352531
09284,43.032230727,1.69275443805,593374.901017566,6215650.07983097
09285,42.8178331497,1.14814568291,548401.9222000524,6192704.336823878
09286,42.756066889,1.52380971071,579022.4011250786,6185188.232804778
09287,42.8128619696,1.71656632425,594920.4668355243,6191227.730119397
09290,42.8358878297,0.920341995173,529810.2133193001,6195175.73377885
09291,42.8662042438,1.14021822329,547879.7613231282,6198097.32678561
09292,42.9454493638,1.3950868349,568902.6515538187,6206450.293115534
09293,42.9701435492,1.5043958432,577882.4582991366,6209020.395950582
09294,43.1922641286,1.34376526117,565286.6111701988,6233973.060192197
09295,42.7082898185,1.55315444474,581329.6471160651,6179830.904667485
09296,42.8010692971,1.66015755913,590280.2512105731,6189993.1587265255
09297,42.9194982505,1.01182252209,537529.0291870753,6204277.76129135
09298,42.7441981533,1.88816623684,608861.4749932275,6183379.017674763
09299,42.8967635679,1.19463483145,552407.6532826585,6201391.444916016
09300,42.9407714858,1.69062685843,593032.7537717893,6205484.6989361355
09301,42.9162917459,1.2434207,556443.6360201342,6203472.506109542
09302,42.8014213581,1.45539428256,573514.9414859312,6190338.565560207
09303,42.8596289181,1.5816290081,583967.1898999421,6196616.761891362
09304,43.0294117749,1.43489468125,572338.9612030522,6215719.237283065
09305,42.9887730653,1.85527536591,606559.8291541773,6210612.671750631
09306,42.8461514685,1.59648461871,585155.7169931292,6195096.50409749
09307,43.0599556813,1.10196353645,545269.1432752421,6219709.864578214
09308,43.0434128319,1.11433094449,546233.2405566282,6217846.882326843
09309,43.0973378632,1.78252133871,600807.7198140505,6222771.158734178
09310,43.1819071244,1.23707299493,556584.2611852032,6233009.794600136
09311,42.7506713601,1.79915182635,601576.3326174064,6184205.719313611
09312,43.104666301499996,1.6669791178,591408.6975764153,6223737.866799353
09313,43.090555845,1.13719287262,548220.810976898,6223042.799984861
09314,43.0689607654,1.79942821361,602137.1065547003,6219595.349524318
09315,43.1581445353,1.71715487166,595592.367661532,6229615.0704713585
09316,43.0211388767,1.88727210169,609222.1560260848,6214173.783815339
09317,42.8878016644,1.00663579015,537016.2971611596,6200764.8666322
09318,42.7587499994,1.77948818668,599978.6798940048,6185128.800176543
09319,43.1713840996,1.53294419243,580628.8727341667,6231347.804194458
09320,42.778113198,1.73489746587,596359.2643417735,6187339.517008193
09321,42.8339319836,1.62186318062,587208.4188408618,6193701.23269037
09322,42.773868641200004,1.2631778859,557709.6814271747,6187602.139801117
09323,43.1015841649,1.75587607399,598644.4521294745,6223277.052968391
09324,43.0547690657,1.63364245482,588597.2815377861,6218237.319078371
09325,42.7440162413,1.82180762746,603422.0600170376,6183437.66473514
09326,42.7696976304,1.71781381664,594944.649300666,6186426.281764775
09327,42.9973884693,1.72364720344,595831.8193200283,6211735.2328756
09328,42.8060735388,1.69239160264,592928.8696248351,6190505.360207554
09329,42.9930828905,1.59212252039,585090.1205873119,6211439.0089392355
09330,42.786305834,1.78239713936,600264.30504371994,6188189.366793615
09331,43.1871732316,1.60423543704,586460.0927123005,6232997.736020873
09332,43.0809118963,1.6610092477,590877.6394928242,6221105.383184526
09334,42.7733893717,1.51114862986,578021.2382177474,6187133.898489676
09335,42.9501020691,0.983231865255,535280.055176067,6207738.994272548
09336,42.9114883664,1.82063042142,603603.7306462971,6202061.435545995
09338,43.2032906079,1.43351747814,572610.1315112377,6235049.700211947
09339,43.1586748014,1.64287363091,589548.3910415117,6229775.076496772
09340,43.0488081188,1.75644029197,598598.0054949585,6217409.158384891
09341,43.0609822099,1.77874541747,600437.5916622679,6218734.207511057
10002,48.2549995704,4.69449329268,825756.8318201352,6796311.551969637
10003,48.1975745771,3.73632794113,754709.4987363577,6788835.097785084
10004,48.5863997964,4.12292771236,782817.8367381679,6832387.800144577
10005,48.2918540736,4.4870489216,810286.1586583722,6800096.772381453
10006,48.5278271069,4.14197110248,784316.3870280772,6825897.296177659
10007,48.156151635,4.72890746398,828550.9915872643,6785383.857774643
10008,48.2503053567,4.59608826027,818465.2718871465,6795637.767788775
10009,48.0462178704,4.27438158257,794955.8434609552,6772525.860472656
10010,48.5432958598,4.60648952219,818574.6473742822,6828213.405104325
10011,48.2679922026,4.73910370169,829035.2639580468,6797827.206741451
10012,48.2796312677,4.65067065173,822447.7898805573,6798979.682650512
10013,48.178622926,4.06510904999,779165.2401573187,6787007.732550118
10014,48.3556065426,4.20154600861,789006.0026595192,6806821.342673487
10015,48.4223977311,4.10677615502,781882.2336285665,6814141.979464227
10017,48.4783453651,4.41533916578,804596.9004262447,6820724.537743079
10018,48.0923181622,3.92346188322,768749.8631942212,6777284.602149199
10020,48.432335175,3.56013369363,741433.3491540393,6814819.67679541
10021,48.4485130831,4.25845008745,793056.3182453959,6817212.546687335
10022,48.028003129,4.29702645691,796676.2385593684,6770529.498128474
10023,48.3874423014,3.65147515296,748230.9460573484,6809881.669735505
10024,48.0531394763,3.99802844236,774355.9353344913,6772998.670748672
10025,47.9987642556,4.291107685,796288.235054475,6767273.588862795
10026,48.5224912363,4.65913360168,822508.3236788427,6825981.529632825
10027,48.5295826019,4.45448981807,807384.9954476561,6826471.777815093
10028,47.9884933352,4.19819242962,789376.6711654806,6766023.172331497
10029,48.0369726727,4.35269608813,800808.2046376406,6771595.707966789
10033,48.2339751025,4.71595700167,827400.2867354455,6794009.837559076
10034,48.1127221863,4.37880982139,802607.1246941199,6780045.937941126
10030,48.3271986159,4.01643187202,775334.9141501866,6803471.529961066
10031,48.5509217232,3.562035391,741480.1895020958,6828002.522352142
10032,48.1827443847,4.74092531324,829379.2678064692,6788358.144925567
10035,48.1924942272,4.79087455896,833066.11427564,6789524.439032364
10037,48.1931400495,3.89760036901,766697.2454178745,6788466.26626279
10038,48.3318095412,3.5899994837799998,743725.9824515007,6803662.504778827
10039,48.1844237719,4.66943083986,824062.9202951966,6788430.004855451
10040,47.9870798337,3.99246812197,774033.9604813627,6765653.246724397
10041,48.1367453807,4.51279936147,812525.9364106501,6782897.743785344
10042,48.1707680299,3.6716310036,749927.9481096859,6785813.186484268
10043,48.5413728268,4.02489066641,775652.8297961457,6827284.36335282
10044,48.4499267207,4.45503670756,807588.521698747,6817619.424472394
10045,48.1758848753,4.47296130877,809481.8926576963,6787190.672850313
10046,48.3814393214,4.45229884656,807526.1076049688,6810004.316477736
10047,48.453428637,4.54117489655,813949.3800715382,6818129.453337718
10048,48.1737009624,4.6045187109,819263.8985259272,6787138.563739515
10049,48.1880650067,4.11899705959,783155.3857843686,6788112.371251552
10050,48.2832853612,4.61146739237,819531.7883461263,6799325.654868381
10051,48.1864006342,3.99123563409,773663.9771475157,6787800.549170941
10052,48.5873035501,3.92269900337,768050.1985453248,6832296.979889094
10053,48.3149302747,4.1804938417,787514.2424046978,6802277.256325292
10054,48.36105163,3.59076650047,743758.5098384977,6806913.053564619
10055,48.1412628808,4.3624282849,801333.4554989426,6783196.070468385
10056,48.3750872651,4.24288832976,792034.1566978949,6809033.760667676
10057,48.4230447097,3.49742400527,736801.2549963334,6813755.949518386
10058,47.9698706523,4.26657498666,794510.2917022343,6764033.683226884
10059,48.4830951533,4.45819017109,807753.5863237372,6821310.0549002625
10060,48.2562259501,4.10756293028,782199.4927038986,6795674.956437433
10061,48.3493701075,4.40891289591,804377.8179414864,6806382.19029399
10062,48.2131293074,4.35408912876,800576.3178089879,6791171.11051331
10063,48.3730744162,4.54688493664,814546.4696372366,6809207.721961066
10064,48.3974195288,4.53928532253,813931.044300812,6811902.211962933
10065,48.4771455797,4.37072298984,801302.3114915836,6820533.021182273
10066,48.2547509425,3.86739826398,764377.9182131249,6795288.126908488
10067,48.2364830009,4.11414103262,782718.6235893565,6793487.802425955
10068,48.0540843697,4.40552369519,804710.8711234117,6773565.7099637855
10069,48.1371746662,4.45605728723,808304.9219442435,6782866.098707344
10070,48.0738193958,4.42247353986,805933.9856307674,6775781.054678294
10071,48.1073040053,4.53224056056,814035.3279618932,6779654.394530441
10072,48.358428601,4.67140610567,823800.362392832,6807768.108048728
10073,48.4518666815,4.42460080275,805334.3824135438,6817793.9940875545
10074,48.1141180012,3.96559597097,771856.883366891,6779744.549004914
10078,48.2389704336,4.41368768098,804951.1819298173,6794120.186380935
10075,48.6142848196,4.0310704592,776003.1319099688,6835395.126214609
10076,48.1252290684,4.67939293455,824943.0398824536,6781868.68206247
10077,48.5677006703,4.07229528495,779112.0718923309,6830257.332466307
10079,47.9409115952,4.26640819878,794549.4541025159,6760815.99477563
10080,48.0548103736,4.14007416764,784935.3723615551,6773327.608638055
10081,48.3161316832,4.03517553523,776740.1851338091,6802259.632398406
10082,48.4345746566,4.04213440275,777082.2885676504,6815430.317719677
10083,48.1659482698,4.25688351486,793440.3674591726,6785808.891151591
10084,48.4150600401,4.18047013925,787346.1092583972,6813405.41580168
10085,48.3932867782,3.58043109373,742966.6353767103,6810490.2501289705
10086,48.5389297252,3.95231242172,770298.9744697497,6826945.721288133
10087,47.9530607748,4.07447909576,780202.7094221897,6761953.466016306
10089,48.4931286007,3.83670871212,761819.4873126945,6821757.945119265
10090,48.4261431924,3.98046866414,772533.0124896533,6814434.769562559
10091,48.4851020119,4.24517454348,792010.6041218016,6821263.654847791
10092,48.1856806779,4.30967778622,797328.5231579798,6788065.33684508
10093,48.3578609264,4.61254890669,819442.7394618946,6807614.370435265
10094,48.5158465508,4.56655874954,815688.2904268515,6825103.409110533
10095,48.5628565037,4.17589544005,786762.9892688898,6829827.689328414
10096,48.217053923899996,3.84917512614,763070.5127500757,6791084.034702341
10097,48.1347612309,4.49011321758,810842.8449772272,6782645.193915815
10098,47.9769865279,4.11159585943,782935.6231200406,6764650.176032755
10099,48.0137819738,3.93361482434,769608.8803320692,6768566.695035402
10100,48.208429876,4.1939087968,788687.6283144411,6790456.927315792
10101,48.4708420035,4.33090572683,798371.7374073297,6819782.079304478
10102,48.2710119286,4.79010684615,832811.2675095449,6798247.307706304
10103,48.2556375156,4.80343883572,833839.2434405718,6796561.520639806
10104,48.1565309093,4.13264501348,784219.7968340864,6784622.658601353
10105,48.4822201574,4.52921510366,813003.2467084636,6821312.0905844625
10106,48.4683742502,3.40826279907,730178.7950443393,6818756.740749427
10107,48.0778186819,3.82587613771,761501.9354961778,6775592.913349396
10108,48.0248110791,3.87198564953,765000.5635713785,6769739.67728018
10109,48.1546612208,4.31372014435,797686.25435937,6784623.470160612
10110,48.2683513867,4.22551791779,790932.1202065088,6797151.764615581
10111,48.0158955868,4.46256663692,809038.666469734,6769399.902820893
10112,47.95007971,4.03054692613,776927.9787487426,6761578.531924771
10113,48.204390818,4.66976546789,824040.8627234596,6790649.100617348
10114,48.5188432879,3.63661201802,747012.8441506174,6824478.42634026
10115,48.342847974,4.13898615195,784392.5888609018,6805334.709888334
10116,48.1427730557,4.02038435351,775892.7069032226,6782980.032818475
10117,48.3984963901,4.60980302355,819147.3031198515,6812125.960035663
10118,47.9934515972,3.86370610292,764421.5208680832,6766248.349793219
10119,48.0441976568,4.66975092005,824416.2071383336,6772850.606855402
10120,48.0230498915,4.09099167975,781327.7339562222,6769746.906570137
10121,48.5651902607,4.36459312482,800680.2013243639,6830311.061119036
10122,48.0459988862,3.96029506309,771554.4832916458,6772170.366275467
10123,48.3297297619,4.5139323628,812199.0048795298,6804343.602309555
10124,48.3050645625,3.83470708192,761892.5734810738,6800853.676722012
10125,48.3325291626,3.83136359134,761612.5278115692,6803903.47956685
10126,48.2661527498,4.60812858632,819322.9412425631,6797416.835905241
10127,48.4976185098,4.35585501464,800164.5376773911,6822789.494802205
10128,48.519771783,4.42815499728,805460.6335702856,6825345.859218235
10129,48.3146008777,4.26804909725,794005.0767212444,6802341.285826921
10130,48.6149582778,4.24653182563,791883.0139690693,6835699.039934274
10131,48.4804439943,3.95701676,770725.0226868858,6820448.982938738
10132,48.5020825173,3.93946313114,769399.2268171244,6822838.5896674795
10133,48.1167185548,3.88681885834,765991.5282961993,6779964.767453241
10134,48.3904941746,3.83580680573,761873.6082391136,6810349.392116601
10135,48.3074667085,4.64323131646,821831.6380138804,6802061.25079756
10136,48.1388297838,4.53815136871,814406.9358107499,6783165.774699207
10137,48.2800809608,4.76374569172,830833.3010672837,6799211.001829731
10138,48.3975318023,4.4698095219,808789.130627614,6811816.708078262
10139,48.4152756334,4.66162028772,822942.6835235155,6814070.06532242
10140,48.0557945163,3.90532960286,767446.5456196119,6773210.458073935
10141,48.0494900211,4.53941791707,814694.6733063823,6773241.267481758
